ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10306940,HY495730,11/9/2015 18:48,003XX S CENTRAL PARK BLVD,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,TRUE,FALSE,1133,11,28,27,08A,1152440,1898232,2015,2/10/2018 15:50,41.87661065,-87.71575473,"(41.876610652, -87.715754732)"
10306945,HY495642,11/9/2015 17:45,033XX W BELMONT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1733,17,35,21,7,1153744,1921087,2015,2/10/2018 15:50,41.93930098,-87.71035737,"(41.939300984, -87.710357367)"
10307003,HY495839,11/9/2015 20:15,054XX W QUINCY ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1522,15,29,25,08A,1140319,1898472,2015,2/10/2018 15:50,41.87749995,-87.76025384,"(41.87749995, -87.760253841)"
10307019,HY495779,11/9/2015 19:34,078XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,CURRENCY EXCHANGE,FALSE,FALSE,624,6,6,69,08A,1182926,1853102,2015,2/10/2018 15:50,41.75211406,-87.60522492,"(41.752114055, -87.605224922)"
10307021,HY494578,11/8/2015 21:05,019XX N LEAMINGTON AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2533,25,37,19,08A,1141853,1912429,2015,2/10/2018 15:50,41.91577135,-87.75427545,"(41.915771353, -87.75427545)"
10307023,HY495742,11/8/2015 0:30,079XX S ELIZABETH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,612,6,21,71,08A,1169372,1852014,2015,2/10/2018 15:50,41.74943246,-87.65492562,"(41.749432462, -87.654925621)"
10307024,HY495673,11/6/2015 18:00,003XX W 76TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,623,6,17,69,7,1175489,1854560,2015,2/10/2018 15:50,41.75628446,-87.63243453,"(41.756284458, -87.632434531)"
10307068,HY495870,11/9/2015 21:21,045XX S WABASH AVE,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,VEHICLE NON-COMMERCIAL,FALSE,FALSE,215,2,3,38,04A,1177473,1875032,2015,2/10/2018 15:50,41.81241712,-87.62454516,"(41.812417118, -87.624545162)"
10307071,HY495910,11/2/2015 13:30,019XX W CULLERTON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1234,12,25,31,7,1163672,1890420,2015,2/10/2018 15:50,41.85494463,-87.67473443,"(41.854944632, -87.674734433)"
10307078,HY495883,11/9/2015 20:58,006XX E 40TH ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,214,2,4,38,08A,1181141,1878356,2015,2/10/2018 15:50,41.82145463,-87.61098859,"(41.821454627, -87.610988589)"
10307106,HY495933,11/9/2015 22:10,031XX N WASHTENAW AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1411,14,1,21,9,1157855,1920679,2015,2/10/2018 15:50,41.93809843,-87.69525942,"(41.93809843, -87.695259423)"
10307107,HY495945,11/9/2015 22:30,097XX S AVENUE M,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,432,4,10,52,04A,1201463,1841139,2015,2/10/2018 15:50,41.71883619,-87.53770178,"(41.718836188, -87.537701779)"
10307111,HY495970,11/9/2015 23:50,033XX W IRVING PARK RD,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1724,17,33,16,08A,1153194,1926391,2015,2/10/2018 15:50,41.95386649,-87.71223752,"(41.953866494, -87.712237523)"
10307116,HY495989,11/10/2015 0:08,019XX W GARFIELD BLVD,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,715,7,15,67,08A,1164149,1868053,2015,11/18/2015 16:00,41.79355707,-87.67361402,"(41.793557068, -87.673614023)"
10307139,HY496017,11/9/2015 13:30,092XX S WABASH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,634,6,6,49,7,1178332,1843832,2015,2/10/2018 15:50,41.7267815,-87.62234042,"(41.726781501, -87.622340416)"
10307150,HY496012,11/10/2015 1:45,080XX S JEFFERY BLVD,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,414,4,8,46,04A,1190926,1852104,2015,11/18/2015 16:00,41.74918593,-87.57594111,"(41.749185934, -87.575941112)"
10307165,HY496030,11/10/2015 3:35,034XX N BROADWAY,560,ASSAULT,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1925,19,44,6,08A,1171454,1922928,2015,2/10/2018 15:50,41.94398114,-87.64521419,"(41.943981143, -87.645214186)"
10307172,HY495987,11/9/2015 23:30,009XX W WILSON AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1914,19,46,3,08A,1169228,1930736,2015,2/10/2018 15:50,41.96545532,-87.65316812,"(41.965455324, -87.653168121)"
10307178,HY496520,11/10/2015 1:05,041XX N ELSTON AVE,4240,KIDNAPPING,FORCIBLE DETENTION,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1723,17,39,16,26,1150196,1927326,2015,2/10/2018 15:50,41.9564913,-87.72323412,"(41.956491295, -87.723234115)"
10307185,HY495311,11/9/2015 14:05,054XX N HARLEM AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1613,16,41,10,08A,1127365,1935830,2015,2/10/2018 15:50,41.98024253,-87.80697635,"(41.980242532, -87.806976353)"
10307190,HY496043,11/10/2015 5:05,135XX S AVENUE N,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,433,4,10,55,7,1201434,1815949,2015,2/10/2018 15:50,41.64971317,-87.53865903,"(41.649713173, -87.538659027)"
10307191,HY495946,11/9/2015 22:30,097XX S AVENUE M,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,432,4,10,52,04A,1201463,1841139,2015,2/10/2018 15:50,41.71883619,-87.53770178,"(41.718836188, -87.537701779)"
10307193,HY496044,11/10/2015 4:52,117XX S STEWART AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,522,5,34,53,08A,1175733,1827097,2015,2/10/2018 15:50,41.68091676,-87.63235978,"(41.680916759, -87.632359783)"
10307198,HY495697,11/9/2015 18:30,023XX W JACKSON BLVD,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1225,12,2,28,04A,1160842,1898642,2015,2/10/2018 15:50,41.87756569,-87.68489383,"(41.877565688, -87.684893829)"
10307199,HY495058,11/8/2015 10:45,083XX S STEWART AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,622,6,21,71,7,1175075,1849719,2015,2/10/2018 15:50,41.7430094,-87.63409593,"(41.743009401, -87.634095927)"
10307333,HY496065,11/6/2015 18:00,055XX W GLADYS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1522,15,29,25,7,1139709,1897797,2015,2/10/2018 15:50,41.87565882,-87.76251011,"(41.875658816, -87.762510114)"
10307335,HY496111,11/10/2015 7:57,030XX W 58TH ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,824,8,14,63,7,1156945,1866017,2015,2/10/2018 15:50,41.78811867,-87.70008568,"(41.788118666, -87.700085683)"
10307340,HY496107,11/9/2015 11:00,034XX S CALIFORNIA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,911,9,12,58,7,1158249,1882014,2015,2/10/2018 15:50,41.83199004,-87.69486863,"(41.831990039, -87.69486863)"
10307351,HY496138,11/9/2015 18:00,063XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,312,3,20,69,08A,1180013,1862902,2015,2/10/2018 15:50,41.77907344,-87.61560001,"(41.779073436, -87.615600014)"
10307358,HY496149,11/4/2015 20:00,010XX N MASSASOIT AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1511,15,29,25,08A,1137835,1906275,2015,2/10/2018 15:50,41.89895754,-87.7691862,"(41.898957537, -87.769186204)"
10307409,HY496208,11/10/2015 8:30,067XX S PARNELL AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,722,7,6,68,08A,1173729,1860314,2015,2/10/2018 15:50,41.77211329,-87.63871426,"(41.772113287, -87.638714258)"
10307425,HY496194,11/10/2015 8:44,077XX S BURNHAM AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,421,4,7,43,08A,1196066,1854156,2015,2/10/2018 15:50,41.75469107,-87.55703869,"(41.754691074, -87.557038686)"
10307434,HY496094,11/9/2015 21:00,002XX S WABASH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,113,1,42,32,7,1176847,1899294,2015,2/10/2018 15:50,41.87900796,-87.62610846,"(41.879007964, -87.626108456)"
10307444,HY496129,11/9/2015 19:00,016XX S CALIFORNIA BLVD,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,1022,10,12,29,7,1157956,1891768,2015,2/10/2018 15:50,41.85876208,-87.69567796,"(41.858762081, -87.695677962)"
10307467,HY496128,11/10/2015 8:05,012XX W 95TH ST,3960,INTIMIDATION,INTIMIDATION,SMALL RETAIL STORE,TRUE,FALSE,2213,22,21,73,26,1169792,1841775,2015,2/10/2018 15:50,41.7213261,-87.65368286,"(41.721326098, -87.653682861)"
10307468,HY496236,11/10/2015 9:30,077XX S INGLESIDE AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,624,6,8,69,08A,1183899,1853859,2015,11/18/2015 16:00,41.75416869,-87.60163576,"(41.754168689, -87.601635756)"
10307600,HY496245,11/8/2015 16:00,069XX W 65TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,812,8,23,64,7,1131306,1860627,2015,2/10/2018 15:50,41.77380721,-87.79421974,"(41.773807211, -87.794219741)"
10307634,HY496347,11/9/2015 10:00,033XX S MORGAN ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,913,9,11,60,08A,1170181,1883071,2015,2/10/2018 15:50,41.83463885,-87.65105794,"(41.834638848, -87.65105794)"
10307639,HY496272,11/10/2015 10:00,082XX S HALSTED ST,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,622,6,21,71,08A,1172408,1850141,2015,2/10/2018 15:50,41.74422648,-87.6438555,"(41.744226478, -87.643855503)"
10307647,HY494833,11/9/2015 7:25,079XX S INGLESIDE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,624,6,8,44,08A,1183939,1852568,2015,2/10/2018 15:50,41.75062512,-87.60152941,"(41.750625119, -87.601529411)"
10307658,HY496361,11/9/2015 17:00,050XX N PULASKI RD,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1712,17,39,14,08A,1148814,1933312,2015,2/10/2018 15:50,41.9729442,-87.72815932,"(41.972944196, -87.728159323)"
10307665,HY496294,11/9/2015 22:00,018XX S DRAKE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1021,10,24,29,7,1153001,1890633,2015,11/16/2015 16:00,41.85574705,-87.71389623,"(41.855747051, -87.713896231)"
10307679,HY496201,11/10/2015 8:30,020XX S WOLCOTT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1234,12,25,31,7,1164023,1890218,2015,2/10/2018 15:50,41.85438293,-87.67345181,"(41.85438293, -87.673451808)"
10307681,HY496213,11/6/2015 14:00,021XX W SCHILLER ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1424,14,32,24,7,1161855,1909405,2015,2/10/2018 15:50,41.90707918,-87.68087385,"(41.907079179, -87.680873853)"
10307698,HY496337,11/10/2015 5:00,003XX N AUSTIN BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1512,15,29,25,08A,1136323,1901595,2015,2/10/2018 15:50,41.88614216,-87.7748517,"(41.886142161, -87.7748517)"
10307738,HY496398,10/28/2015 19:00,073XX S TROY ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,835,8,18,66,7,1156645,1855741,2015,2/10/2018 15:50,41.75992585,-87.70146251,"(41.759925845, -87.701462507)"
10307778,HY496310,10/18/2015 11:00,010XX N KARLOV AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1111,11,37,23,08A,1148863,1906606,2015,2/10/2018 15:50,41.8996597,-87.72867178,"(41.899659697, -87.728671783)"
10307852,HY496364,11/10/2015 11:33,046XX W MAYPOLE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1113,11,28,25,04A,1145427,1901057,2015,2/10/2018 15:50,41.88449837,-87.74143295,"(41.884498373, -87.741432947)"
10307874,HY496430,11/10/2015 12:30,076XX S THROOP ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,612,6,17,71,08A,1169209,1853945,2015,2/10/2018 15:50,41.75473491,-87.65546717,"(41.754734911, -87.655467169)"
10307877,HY496265,11/8/2015 15:19,033XX W MAYPOLE AVE,560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1123,11,28,27,08A,1154163,1900785,2015,2/10/2018 15:50,41.88358215,-87.70936024,"(41.883582151, -87.709360238)"
10307897,HY494293,11/5/2015 12:00,011XX W FULTON MARKET,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,FALSE,FALSE,1214,12,27,28,04A,1168927,1902027,2015,2/10/2018 15:50,41.88668292,-87.65510974,"(41.886682918, -87.655109738)"
10307903,HY496228,11/10/2015 8:35,060XX S LANGLEY AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,313,3,20,42,08A,1181924,1865146,2015,2/10/2018 15:50,41.7851872,-87.60852484,"(41.785187197, -87.608524835)"
10307919,HY496513,11/10/2015 13:30,042XX W MADISON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1115,11,28,26,04A,1148070,1899674,2015,2/10/2018 15:50,41.88065283,-87.731763,"(41.88065283, -87.731763004)"
10307954,HY495235,11/8/2015 18:45,038XX N LAKE SHORE DR,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1925,19,46,6,08A,1171479,1925995,2015,2/10/2018 15:50,41.95239655,-87.64503177,"(41.952396547, -87.64503177)"
10307982,HY496478,10/30/2015 12:00,022XX N MARMORA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2515,25,37,19,7,1136693,1914353,2015,2/10/2018 15:50,41.92114507,-87.77318703,"(41.921145069, -87.773187031)"
10307990,HY496525,11/10/2015 13:30,041XX W MELROSE ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,1731,17,31,16,04A,1148326,1921289,2015,2/10/2018 15:50,41.93996161,-87.73026495,"(41.939961606, -87.730264945)"
10308000,HY496591,11/10/2015 13:58,068XX S CRANDON AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,331,3,5,43,08A,1192505,1859979,2015,2/10/2018 15:50,41.77075727,-87.56989905,"(41.770757272, -87.56989905)"
10308004,HY496543,11/10/2015 14:00,002XX W SUPERIOR ST,560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1831,18,42,8,08A,1174394,1905314,2015,2/10/2018 15:50,41.89558231,-87.63493543,"(41.895582308, -87.634935431)"
10308007,HY495149,11/9/2015 11:30,110XX S MICHIGAN AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ATHLETIC CLUB,FALSE,TRUE,513,5,9,49,04A,1178852,1832003,2015,2/10/2018 15:50,41.69430933,-87.62079417,"(41.694309334, -87.620794172)"
10308013,HY496617,10/20/2015 9:00,004XX E 48TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,223,2,3,38,7,1180068,1873293,2015,2/10/2018 15:50,41.80758603,-87.61508011,"(41.80758603, -87.615080108)"
10308034,HY496625,11/10/2015 15:30,062XX S CENTRAL PARK AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,823,8,13,65,08A,1153383,1863181,2015,2/10/2018 15:50,41.78040751,-87.71322127,"(41.780407505, -87.713221272)"
10308035,HY496678,11/9/2015 18:55,028XX W PALMER ST,560,ASSAULT,SIMPLE,CTA BUS,FALSE,FALSE,1414,14,35,22,08A,1157243,1914694,2015,2/10/2018 15:50,41.92168763,-87.69767173,"(41.921687633, -87.697671731)"
10308038,HY496670,11/10/2015 15:48,077XX S HOMAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,835,8,18,70,7,1155057,1853002,2015,2/10/2018 15:50,41.75244145,-87.70735563,"(41.752441448, -87.707355631)"
10308045,HY496535,11/10/2015 5:15,004XX N ARMOUR ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1215,12,27,24,7,1166101,1902914,2015,2/10/2018 15:50,41.88917774,-87.66546214,"(41.889177735, -87.665462144)"
10308063,HY496293,11/10/2015 10:45,052XX W WASHINGTON BLVD,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,1523,15,28,25,04A,1141499,1900251,2015,2/10/2018 15:50,41.88236005,-87.75587719,"(41.882360048, -87.755877187)"
10308089,HY496717,11/10/2015 15:25,029XX S DEARBORN ST,560,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,133,1,3,35,08A,1176459,1884997,2015,2/10/2018 15:50,41.8397848,-87.62796439,"(41.839784799, -87.627964387)"
10308115,HY496774,11/10/2015 15:50,034XX W 37TH PL,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,911,9,12,58,08A,1154190,1879523,2015,2/10/2018 15:50,41.82523624,-87.70982803,"(41.825236236, -87.70982803)"
10308117,HY496749,11/10/2015 12:00,018XX S CENTRAL PARK AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1014,10,24,29,08A,1152666,1890708,2015,2/10/2018 15:50,41.85595949,-87.71512387,"(41.855959485, -87.71512387)"
10308175,HY496802,11/10/2015 16:40,057XX N CENTRAL AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1623,16,45,11,08A,1137869,1937595,2015,2/10/2018 15:50,41.98490222,-87.76830304,"(41.984902218, -87.768303041)"
10308177,HY496859,9/14/2015 15:00,052XX N LUDLAM AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1623,16,45,11,08A,1138859,1934788,2015,2/10/2018 15:50,41.9771816,-87.7647304,"(41.977181601, -87.764730401)"
10308179,HY494468,11/8/2015 4:00,007XX E 130TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,532,5,9,54,7,1183433,1819228,2015,2/10/2018 15:50,41.65914772,-87.60441772,"(41.659147721, -87.604417718)"
10308184,HY496804,9/10/2015 9:00,013XX N BELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,FALSE,FALSE,1424,14,1,24,7,1161162,1908861,2015,2/10/2018 15:50,41.90560084,-87.68343468,"(41.905600837, -87.683434677)"
10308187,HY496842,11/10/2015 17:30,049XX W MADISON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1533,15,28,25,7,1143205,1899564,2015,2/10/2018 15:50,41.88044317,-87.74962981,"(41.880443165, -87.749629814)"
10308190,HY496870,11/10/2015 18:00,044XX S HOMAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,821,8,14,58,7,1154428,1875086,2015,11/18/2015 16:00,41.81305578,-87.70907313,"(41.81305578, -87.709073128)"
10308204,HY496696,11/9/2015 19:00,053XX S MONITOR AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,811,8,23,56,7,1138269,1868660,2015,2/10/2018 15:50,41.79572858,-87.76850081,"(41.795728579, -87.768500808)"
10308212,HY496683,11/10/2015 15:45,060XX S WOLCOTT AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,714,7,15,67,08A,1164725,1864544,2015,2/10/2018 15:50,41.78391578,-87.67160091,"(41.78391578, -87.671600907)"
10308237,HY496868,11/10/2015 17:50,022XX S KEELER AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,1013,10,22,29,08A,1148744,1888749,2015,2/10/2018 15:50,41.85066033,-87.72957025,"(41.850660328, -87.729570246)"
10308249,HY496889,11/10/2015 14:30,062XX N KIMBALL AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,1711,17,50,13,08A,1152580,1941056,2015,2/10/2018 15:50,41.99412033,-87.71410499,"(41.994120327, -87.714104987)"
10308252,HY496871,11/10/2015 6:00,028XX S DR MARTIN LUTHER KING JR DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,133,1,4,35,7,1179375,1886199,2015,2/10/2018 15:50,41.84301696,-87.61722727,"(41.843016958, -87.61722727)"
10308266,HY496906,11/10/2015 18:30,052XX S KEATING AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,815,8,23,56,04A,1145582,1869374,2015,2/10/2018 15:50,41.79755292,-87.74166523,"(41.797552921, -87.741665234)"
10308267,HY496860,11/10/2015 10:00,014XX S CENTRAL PARK AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1011,10,24,29,08A,1152608,1892784,2015,2/10/2018 15:50,41.86165742,-87.71528191,"(41.861657416, -87.715281908)"
10308289,HY496954,11/10/2015 18:45,125XX S HALSTED ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,523,5,34,53,7,1173275,1821685,2015,2/10/2018 15:50,41.66611987,-87.64151635,"(41.666119868, -87.641516349)"
10308325,HY496912,11/10/2015 18:20,060XX S WOLCOTT AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,714,7,15,67,04A,1164725,1864544,2015,2/10/2018 15:50,41.78391578,-87.67160091,"(41.78391578, -87.671600907)"
10308371,HY497003,11/9/2015 20:30,083XX S ASHLAND AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,614,6,21,71,08A,1167124,1849446,2015,2/10/2018 15:50,41.74243385,-87.66323649,"(41.742433848, -87.663236494)"
10308374,HY497052,11/10/2015 10:00,054XX N ARTESIAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2011,20,40,4,7,1159022,1936012,2015,2/10/2018 15:50,41.98014911,-87.69054775,"(41.98014911, -87.690547745)"
10308375,HY496905,11/10/2015 18:25,082XX S STONY ISLAND AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,411,4,8,45,04A,1188243,1850565,2015,2/10/2018 15:50,41.74502716,-87.58582151,"(41.745027159, -87.585821509)"
10308380,HY497028,11/10/2015 19:55,004XX S KOSTNER AVE,560,ASSAULT,SIMPLE,VACANT LOT/LAND,FALSE,FALSE,1131,11,24,26,08A,1147130,1897526,2015,2/10/2018 15:50,41.8747765,-87.7352696,"(41.874776496, -87.735269596)"
10308391,HY496926,11/10/2015 18:41,019XX W DIVERSEY PKWY,1025,ARSON,AGGRAVATED,OTHER,TRUE,FALSE,1931,19,32,5,9,1162939,1918606,2015,2/10/2018 15:50,41.93230464,-87.67663304,"(41.932304638, -87.676633039)"
10308405,HY496995,11/10/2015 18:30,086XX S CHAMPLAIN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,632,6,6,44,08A,1182064,1847776,2015,2/10/2018 15:50,41.7375189,-87.60854813,"(41.737518896, -87.60854813)"
10308446,HY497088,11/10/2015 21:50,030XX N CLARK ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1934,19,44,6,7,1170675,1920318,2015,2/10/2018 15:50,41.93683632,-87.64815409,"(41.936836323, -87.648154092)"
10308459,HY497080,11/10/2015 21:08,017XX W 21ST ST,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,ALLEY,TRUE,FALSE,1234,12,25,31,08A,1165139,1890123,2015,2/10/2018 15:50,41.85409863,-87.66935834,"(41.854098634, -87.669358337)"
10308461,HY496884,11/10/2015 18:10,104XX S CALUMET AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,512,5,9,49,7,1180422,1835917,2015,2/10/2018 15:50,41.7050141,-87.61492649,"(41.705014099, -87.614926486)"
10308477,HY497180,10/19/2015 21:00,057XX S WOLCOTT AVE,3960,INTIMIDATION,INTIMIDATION,OTHER,FALSE,FALSE,715,7,15,67,26,1164667,1866651,2015,2/10/2018 15:50,41.78969888,-87.67175412,"(41.789698881, -87.671754116)"
10308484,HY497160,11/9/2015 2:00,067XX S CHAPPEL AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,331,3,5,43,04A,1191039,1860678,2015,2/10/2018 15:50,41.77271097,-87.57525017,"(41.772710966, -87.575250165)"
10308499,HY497129,11/10/2015 21:45,085XX S SAGINAW AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,423,4,7,46,08A,1195312,1848819,2015,2/10/2018 15:50,41.74006456,-87.5599776,"(41.740064561, -87.5599776)"
10308505,HY497092,11/10/2015 19:15,006XX N LA SALLE DR,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,1832,18,42,8,08A,1175023,1904549,2015,2/10/2018 15:50,41.89346903,-87.63264823,"(41.893469034, -87.632648229)"
10308514,HY497191,11/11/2015 0:10,047XX S KOLIN AVE,4220,KIDNAPPING,AGGRAVATED,RESIDENCE,FALSE,FALSE,815,8,23,57,26,1148160,1872769,2015,2/10/2018 15:50,41.80682024,-87.73212411,"(41.806820235, -87.732124105)"
10308515,HY497214,11/10/2015 21:00,047XX S KOLIN AVE,4220,KIDNAPPING,AGGRAVATED,OTHER,FALSE,FALSE,815,8,23,57,26,1148160,1872769,2015,2/10/2018 15:50,41.80682024,-87.73212411,"(41.806820235, -87.732124105)"
10308521,HY497016,11/10/2015 19:00,020XX E 67TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,331,3,5,42,7,1190782,1860948,2015,2/10/2018 15:50,41.77345808,-87.57618353,"(41.773458079, -87.576183528)"
10308522,HY497220,11/11/2015 1:20,043XX W 55TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,813,8,13,62,7,1148159,1867777,2015,2/10/2018 15:50,41.79312144,-87.73225581,"(41.793121443, -87.732255805)"
